,session,term,classification1,classification2,filter,tab,"E(A,N)","E(P,N)","E(P,A)","J(A,N)","J(P,N)","J(P,A)","S(A,N)","S(P,N)","S(P,A)"
4984,r_090_p,Falta a Dilma,Criticism,Opinion,,videos_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.2620619,0.2620619,0.99974155
4985,r_090_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.36410412,0.36410412,0.9996598
4986,r_090_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997815,0.9997815,0.9997765
4988,r_090_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.21422191,0.21422191,0.99978673
4989,r_090_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,videos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.24611726,0.24611726,0.9997169
4990,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.25973287,0.25973287,0.9997832
4991,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997667,0.9997667,0.99976134
4993,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.25,0.25,1.0,0.3178262,0.3178262,0.9997592
4995,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.34839457,0.34839457,0.9997383
4996,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99968696,0.99968696,0.99967974
4998,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.25780997,0.25780997,0.99972206
4999,r_090_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,videos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.4363734,0.4363734,0.99968344
5000,r_090_p,Vampirao,Criticism,Opinion,,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.099778146,0.099778146,0.9997388
5001,r_090_p,Vampirao,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996862,0.9996862,0.99967897
5002,r_090_p,Vampirao,Criticism,Opinion,,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
5003,r_090_p,Vampirao,Criticism,Opinion,,photos_tab,10,10,3,0.0,0.0,0.8181818181818182,0.083666205,0.08263573,0.61926496
5004,r_090_p,Vampirao,Criticism,Opinion,,videos_tab,10,10,6,0.42857142857142855,0.42857142857142855,0.8181818181818182,0.15043725,0.13932814,0.2080569
5005,r_090_p,Vampirao,Criticism,Opinion,until_2019-03-22,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.10461077,0.10461077,0.99976856
5006,r_090_p,Vampirao,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973094,0.99973094,0.9997248
5007,r_090_p,Vampirao,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
5008,r_090_p,Vampirao,Criticism,Opinion,until_2019-03-22,photos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.2631695,0.2631695,0.9997151
5009,r_090_p,Vampirao,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.6666666666666666,0.6666666666666666,1.0,0.15724683,0.15724683,0.99978787
5010,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.3333333333333333,0.3333333333333333,1.0,0.28743196,0.28743196,0.9998837
5011,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997786,0.9997786,0.99977356
5012,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
5013,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,7,5,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.30014068,0.40674812,0.45750692
5014,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.34612533,0.34612533,0.99974406
5015,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-24,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.09364098,0.09364098,0.9997256
5016,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996862,0.9996862,0.99967897
5018,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-24,photos_tab,9,9,3,0.1111111111111111,0.1111111111111111,0.8181818181818182,0.13567618,0.15026931,0.5435591
5019,r_090_p,Vampirao,Criticism,Opinion,since_2019-03-24,videos_tab,9,10,7,0.25,0.3333333333333333,0.6666666666666666,0.13769493,0.13830303,0.28115678
5020,r_090_p,Ate a Damares,Criticism,Opinion,,top_tab,10,10,0,0.25,0.25,1.0,0.06404951,0.06404951,0.9997428
5021,r_090_p,Ate a Damares,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997818,0.9997818,0.9997768
5023,r_090_p,Ate a Damares,Criticism,Opinion,,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.08582783,0.08582783,0.9996793
5024,r_090_p,Ate a Damares,Criticism,Opinion,,videos_tab,10,10,0,0.25,0.25,1.0,0.08705449,0.08705449,0.9997118
5025,r_090_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.148028,0.148028,0.99968237
5026,r_090_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999831,0.999831,0.99982715
5028,r_090_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,photos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.1847384,0.1847384,0.99984574
5029,r_090_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,videos_tab,8,10,2,0.6666666666666666,0.5384615384615384,0.8181818181818182,0.14485013,0.15685862,0.8237772
5030,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.17874962,0.17874962,0.9997699
5031,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99964905,0.99964905,0.999641
5033,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.12770015,0.12770015,0.99974114
5034,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.8181818181818182,0.8181818181818182,1.0,0.37075093,0.37075093,0.9997646
5035,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,top_tab,9,9,0,0.25,0.25,1.0,0.17935176,0.17935176,0.9997202
5036,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997818,0.9997818,0.9997768
5038,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,photos_tab,10,9,4,0.3333333333333333,0.3333333333333333,1.0,0.0626342,0.1532627,0.6156608
5039,r_090_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,videos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.07228613,0.07228613,0.99973583
5040,r_100_p,Articulacao,Issues,Informative,,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.04861054,0.04861054,0.9996595
5041,r_100_p,Articulacao,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996935,0.9996935,0.99968654
5042,r_100_p,Articulacao,Issues,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
5043,r_100_p,Articulacao,Issues,Informative,,photos_tab,10,10,0,0.0,0.0,1.0,0.06254396,0.06254396,0.9997256
5044,r_100_p,Articulacao,Issues,Informative,,videos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.17934416,0.17934416,0.9997779
5045,r_100_p,Articulacao,Issues,Informative,until_2019-03-22,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.12388489,0.12388489,0.99982804
5047,r_100_p,Articulacao,Issues,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
5048,r_100_p,Articulacao,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.0,0.0,1.0,0.11785418,0.11785418,0.9998005
5050,r_100_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,9,5,0.25,0.25,0.8181818181818182,0.12208198,0.21627907,0.42307526
5052,r_100_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
5053,r_100_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.05263157894736842,0.05263157894736842,1.0,0.28492546,0.28492546,0.9997673
5054,r_100_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.8181818181818182,0.8181818181818182,1.0,0.28092206,0.28092206,0.9997512
5055,r_100_p,Articulacao,Issues,Informative,since_2019-03-24,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.064448684,0.064448684,0.99960494
5056,r_100_p,Articulacao,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996935,0.9996935,0.99968654
5057,r_100_p,Articulacao,Issues,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
5058,r_100_p,Articulacao,Issues,Informative,since_2019-03-24,photos_tab,10,10,0,0.0,0.0,1.0,0.091548026,0.091548026,0.9997256
5059,r_100_p,Articulacao,Issues,Informative,since_2019-03-24,videos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.07223618,0.07223618,0.99979115
5060,r_100_p,#OuReformaOuQuebra,Issues,Opinion,,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.33516976,0.33516976,0.99974674
5061,r_100_p,#OuReformaOuQuebra,Issues,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982184,0.99982184,0.9998178
5063,r_100_p,#OuReformaOuQuebra,Issues,Opinion,,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.24322248,0.24322248,0.9997121
5064,r_100_p,#OuReformaOuQuebra,Issues,Opinion,,videos_tab,10,10,0,0.25,0.25,1.0,0.13573888,0.13573888,0.9997286
5070,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.21117169,0.21117169,0.99982315
5071,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998147,0.9998147,0.99981046
5073,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.24812251,0.24812251,0.99974984
5074,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.23599407,0.23599407,0.99970603
5075,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.33516976,0.33516976,0.99974674
5076,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982184,0.99982184,0.9998178
5078,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.20785093,0.20785093,0.9996966
5079,r_100_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,videos_tab,10,10,0,0.25,0.25,1.0,0.18820067,0.18820067,0.9996925
5080,r_100_p,Nova Previdencia,Issues,Informative,,top_tab,8,8,0,0.17647058823529413,0.17647058823529413,1.0,0.34571895,0.34571895,0.99974376
5081,r_100_p,Nova Previdencia,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977756,0.99977756,0.9997724
5083,r_100_p,Nova Previdencia,Issues,Informative,,photos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.23588425,0.23588425,0.9997901
5084,r_100_p,Nova Previdencia,Issues,Informative,,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.21856375,0.21856375,0.9997848
5085,r_100_p,Nova Previdencia,Issues,Informative,until_2019-03-22,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.3262224,0.3262224,0.99972206
5086,r_100_p,Nova Previdencia,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997856,0.9997856,0.9997807
5088,r_100_p,Nova Previdencia,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.0,0.0,1.0,0.24971688,0.24971688,0.9998066
5089,r_100_p,Nova Previdencia,Issues,Informative,until_2019-03-22,videos_tab,10,10,0,0.25,0.25,1.0,0.23087169,0.23087169,0.99968535
5090,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.20611064,0.20611064,0.9997223
5091,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982387,0.99982387,0.9998198
5093,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.32268155,0.32268155,0.9997226
5094,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.36549726,0.36549726,0.9998314
5095,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-24,top_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.13292985,0.13292985,0.99972516
5096,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977756,0.99977756,0.9997724
5098,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-24,photos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.2356089,0.2356089,0.9997901
5099,r_100_p,Nova Previdencia,Issues,Informative,since_2019-03-24,videos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.33899224,0.33899224,0.9998074
5100,r_100_p,Prosul,Issues,Informative,,top_tab,10,10,6,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.079316735,0.10521722,0.18657456
5101,r_100_p,Prosul,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997577,0.9997577,0.99975216
5103,r_100_p,Prosul,Issues,Informative,,photos_tab,10,9,3,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.09022796,0.080230206,0.7078166
5104,r_100_p,Prosul,Issues,Informative,,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.1782582,0.1782582,0.99963003
5105,r_100_p,Prosul,Issues,Informative,until_2019-03-22,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.1603393,0.1603393,0.99980444
5106,r_100_p,Prosul,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99975467,0.99975467,0.99974906
5108,r_100_p,Prosul,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.6666666666666666,0.6666666666666666,1.0,0.19429742,0.19429742,0.99984026
5110,r_100_p,Prosul,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.08863571,0.08863571,0.99979925
5111,r_100_p,Prosul,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99984,0.99984,0.9998364
5113,r_100_p,Prosul,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.25,0.25,1.0,0.3433634,0.3433634,0.9997559
5114,r_100_p,Prosul,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.38724366,0.38724366,0.99970937
5115,r_100_p,Prosul,Issues,Informative,since_2019-03-24,top_tab,10,10,7,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.079903424,0.10856789,0.17484161
5116,r_100_p,Prosul,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997577,0.9997577,0.99975216
5118,r_100_p,Prosul,Issues,Informative,since_2019-03-24,photos_tab,8,8,3,0.42857142857142855,0.42857142857142855,1.0,0.3286298,0.3267606,0.6294622
5119,r_100_p,Prosul,Issues,Informative,since_2019-03-24,videos_tab,8,8,1,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.31405473,0.30119604,0.9087435
5120,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.29534867,0.29534867,0.99984574
5121,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997193,0.9997193,0.99971294
5123,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,,photos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.35448357,0.35448357,0.9997575
5124,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.28304252,0.28304252,0.99977463
5130,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.33171535,0.33171535,0.9999003
5131,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973553,0.99973553,0.99972945
5133,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.37955403,0.37955403,0.9997256
5134,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.0,0.0,1.0,0.2764853,0.2764853,0.99981266
5135,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.25958595,0.25958595,0.99982315
5136,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997193,0.9997193,0.99971294
5138,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-24,photos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.35371628,0.35371628,0.99981046
5139,r_100_p,#LutePelaSuaAposentadoria,Issues,Opinion,since_2019-03-24,videos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.28179902,0.28179902,0.99981266
5140,r_100_p,#LavaJato,Issues,Informative,,top_tab,10,10,4,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.20099366,0.18643157,0.5922748
5141,r_100_p,#LavaJato,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977374,0.99977374,0.99976856
5142,r_100_p,#LavaJato,Issues,Informative,,people_tab,0,2,2,1.0,0.8181818181818182,0.8181818181818182,0.99993753,0.3602473,0.34559304
5143,r_100_p,#LavaJato,Issues,Informative,,photos_tab,9,9,2,0.25,0.25,1.0,0.27326465,0.28528103,0.7333542
5144,r_100_p,#LavaJato,Issues,Informative,,videos_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.27380085,0.27380085,0.9997162
5145,r_100_p,#LavaJato,Issues,Informative,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.1862566,0.1862566,0.99972945
5146,r_100_p,#LavaJato,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99981016,0.99981016,0.9998058
5147,r_100_p,#LavaJato,Issues,Informative,until_2019-03-22,people_tab,0,2,2,1.0,0.8181818181818182,0.8181818181818182,0.99994797,0.3602473,0.34559304
5148,r_100_p,#LavaJato,Issues,Informative,until_2019-03-22,photos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.17157081,0.17157081,0.99980444
5149,r_100_p,#LavaJato,Issues,Informative,until_2019-03-22,videos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.41595352,0.41595352,0.9997355
5150,r_100_p,#LavaJato,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.20287272,0.20287272,0.9997512
5151,r_100_p,#LavaJato,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979585,0.99979585,0.99979115
5153,r_100_p,#LavaJato,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.23783025,0.23783025,0.9997645
5154,r_100_p,#LavaJato,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.25,0.25,1.0,0.2672295,0.2672295,0.9996603
5155,r_100_p,#LavaJato,Issues,Informative,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.20300582,0.20300582,0.9997974
5156,r_100_p,#LavaJato,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977374,0.99977374,0.99976856
5157,r_100_p,#LavaJato,Issues,Informative,since_2019-03-24,people_tab,0,2,2,1.0,0.8181818181818182,0.8181818181818182,0.99994797,0.3602473,0.34559304
5158,r_100_p,#LavaJato,Issues,Informative,since_2019-03-24,photos_tab,10,10,0,0.25,0.25,1.0,0.18728222,0.18728222,0.9997568
5159,r_100_p,#LavaJato,Issues,Informative,since_2019-03-24,videos_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.27380085,0.27380085,0.9997162
5160,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.3012767,0.3012767,0.99980444
5161,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99969614,0.99969614,0.9996892
5163,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.2798049,0.2798049,0.9997631
5164,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,,videos_tab,7,6,2,1.0,1.0,1.0,0.3714231,0.5346091,0.83277166
5165,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,until_2019-03-22,top_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.43325698,0.43325698,0.99972945
5166,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99966884,0.99966884,0.9996612
5170,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.28388703,0.28388703,0.9998364
5171,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997109,0.9997109,0.9997043
5173,r_100_p,#PergunteSobrePrevidencia,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.2831274,0.2831274,0.9997653
